THOOMPUMKAL TRADERS
PUTHENCAVU P O             CHENGANNUR 689123 ALAPPUZHA DIST.
Items
Manufacturer:,All Manufacturer
Division:,All Divisions
Item Code,Item Name,Description,Category,Forum Code,HSN Code,Preferred Vendor,Manufacturer,Division,UOM,Reporting UOM,Reporting Unit,Conversion Factor,Conversion Unit,Purchased At,PFM,PTS,PTR,ECP,Special Price,Purchase Price,MRP Per Pack,Sale Tax,Case UOM,Case Conversion,User Defined Code,StockNorm,MOQ,Track Batches,Tax Suffered,Active
11005,MD Sadhvi 25_11005,MD Sadhvi 25_11005,MDSADHVI25,11005,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,1.75,Price to Stockist,300.31,300.31,317.46,400.00,312.69,300.31,10.00,,,0.00,,0.00,0.00,Yes,,No
11005,MD Sadhvi 25_11005,MD Sadhvi 25_11005,MDSADHVI25,11005,3307 41 00,GrandTotal:,,,,,1.00,,1.75,,300.31,300.31,317.46,400.00,312.69,300.31,10.00,,,0.00,,0.00,0.00
1101,Navy Cut RSFT 10HL_1101,Navy Cut RSFT 10HL_1101,NCRSFT10,1101,2402 20 40,,ITD,CG,M_S,M_S,1.00,KG,1.38,Price to Stockist,1861.54,1861.54,0.00,2400.00,0.00,1861.54,24.00,,,0.00,,0.00,0.00,Yes,,No
1101,Navy Cut RSFT 10HL_1101,Navy Cut RSFT 10HL_1101,NCRSFT10,1101,2402 20 40,GrandTotal:,,,,,1.00,,1.38,,1861.54,1861.54,0.00,2400.00,0.00,1861.54,24.00,,,0.00,,0.00,0.00
11044,MD 15 Rose MRP 12 ( MD MT)_11044,MD 15 Rose MRP 12 ( MD MT)_11044,MD 20 ROSE,11044,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,3.29,Price to Stockist,518.04,410.16,529.12,800.00,539.39,410.16,12.00,,,0.00,,0.00,0.00,Yes,,No
11044,MD 15 Rose MRP 12 ( MD MT)_11044,MD 15 Rose MRP 12 ( MD MT)_11044,MD 20 ROSE,11044,3307 41 00,GrandTotal:,,,,,1.00,,3.29,,518.04,410.16,529.12,800.00,539.39,410.16,12.00,,,0.00,,0.00,0.00
11067,MD 15 3in1 (MD MT)_11067,MD 15 3in1 (MD MT)_11067,MD203IN1,11067,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,3.29,Price to Stockist,518.04,420.61,529.12,666.67,539.39,420.61,10.00,INTRA 5% INTER 5% ID 7,,0.00,,0.00,0.00,Yes,INTRA 5% INTER 5% ID 7,No
11067,MD 15 3in1 (MD MT)_11067,MD 15 3in1 (MD MT)_11067,MD203IN1,11067,3307 41 00,GrandTotal:,,,,,1.00,,3.29,,518.04,420.61,529.12,666.67,539.39,420.61,10.00,,,0.00,,0.00,0.00
11068,MD 15 Bouquet (MD MT)_11068,MD 15 Bouquet (MD MT)_11068,MD20BOQ,11068,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,3.29,Price to Stockist,518.04,410.16,529.12,666.67,539.39,410.16,10.00,,,0.00,,0.00,0.00,Yes,,No
11068,MD 15 Bouquet (MD MT)_11068,MD 15 Bouquet (MD MT)_11068,MD20BOQ,11068,3307 41 00,GrandTotal:,,,,,1.00,,3.29,,518.04,410.16,529.12,666.67,539.39,410.16,10.00,,,0.00,,0.00,0.00
11069,MD 15 Sandal (MD MT)_11069,MD 15 Sandal (MD MT)_11069,MD20SAND,11069,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,3.29,Price to Stockist,518.04,518.04,529.12,666.67,539.39,518.04,10.00,,,0.00,,0.00,0.00,Yes,,No
11069,MD 15 Sandal (MD MT)_11069,MD 15 Sandal (MD MT)_11069,MD20SAND,11069,3307 41 00,GrandTotal:,,,,,1.00,,3.29,,518.04,518.04,529.12,666.67,539.39,518.04,10.00,,,0.00,,0.00,0.00
11073,MD 15 5in1 (MD MT)_11073,MD 15 5in1 (MD MT)_11073,MD255IN1,11073,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,3.29,Price to Stockist,500.52,500.52,529.12,666.67,521.15,500.52,10.00,,,0.00,,0.00,0.00,Yes,,No
11073,MD 15 5in1 (MD MT)_11073,MD 15 5in1 (MD MT)_11073,MD255IN1,11073,3307 41 00,GrandTotal:,,,,,1.00,,3.29,,500.52,500.52,529.12,666.67,521.15,500.52,10.00,,,0.00,,0.00,0.00
11087,MD 35 Sandal Rose Combo(Pen)_11087,MD 35 Sandal Rose Combo(Pen)_11087,MD35COMBO,11087,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,2.42,Price to Stockist,429.02,429.02,453.53,571.43,446.70,429.02,20.00,,,0.00,,0.00,0.00,Yes,,No
11087,MD 35 Sandal Rose Combo(Pen)_11087,MD 35 Sandal Rose Combo(Pen)_11087,MD35COMBO,11087,3307 41 00,GrandTotal:,,,,,1.00,,2.42,,429.02,429.02,453.53,571.43,446.70,429.02,20.00,,,0.00,,0.00,0.00
11092,MD 30 SANDAL (NP)_11092,MD 30 SANDAL (NP)_11092,MD35SANDAL,11092,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,2.13,Price to Stockist,512.73,512.73,528.88,666.67,512.73,512.73,20.00,INTRA 5% INTER 5% ID 7,,0.00,,0.00,0.00,Yes,INTRA 5% INTER 5% ID 7,No
11092,MD 30 SANDAL (NP)_11092,MD 30 SANDAL (NP)_11092,MD35SANDAL,11092,3307 41 00,GrandTotal:,,,,,1.00,,2.13,,512.73,512.73,528.88,666.67,512.73,512.73,20.00,,,0.00,,0.00,0.00
11094,MD90 FOT CAN with Free steel stand_11094,MD90 FOT CAN with Free steel stand_11094,MD100TEMPLE,11094,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,2.24,Price to Stockist,0.00,543.43,0.00,666.67,0.00,543.43,60.00,,,0.00,,0.00,0.00,Yes,,No
11094,MD90 FOT CAN with Free steel stand_11094,MD90 FOT CAN with Free steel stand_11094,MD100TEMPLE,11094,3307 41 00,GrandTotal:,,,,,1.00,,2.24,,0.00,543.43,0.00,666.67,0.00,543.43,60.00,,,0.00,,0.00,0.00
11113,Mangadeep 15 Mogra (MD MT)_11113,Mangadeep 15 Mogra (MD MT)_11113,MD20MOGRA,11113,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,2.64,Price to Stockist,518.04,518.04,529.12,666.67,539.39,518.04,10.00,,,0.00,,0.00,0.00,Yes,,No
11113,Mangadeep 15 Mogra (MD MT)_11113,Mangadeep 15 Mogra (MD MT)_11113,MD20MOGRA,11113,3307 41 00,GrandTotal:,,,,,1.00,,2.64,,518.04,518.04,529.12,666.67,539.39,518.04,10.00,,,0.00,,0.00,0.00
11165,MD Treya Rs.20 (30sticks)_11165,MD Treya Rs.20 (30sticks)_11165,MD20TREYA,11165,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,2.33,Price to Stockist,513.05,513.05,529.21,666.67,513.05,513.05,20.00,INTRA 5% INTER 5% ID 7,,0.00,,0.00,0.00,Yes,INTRA 5% INTER 5% ID 7,No
11165,MD Treya Rs.20 (30sticks)_11165,MD Treya Rs.20 (30sticks)_11165,MD20TREYA,11165,3307 41 00,GrandTotal:,,,,,1.00,,2.33,,513.05,513.05,529.21,666.67,513.05,513.05,20.00,,,0.00,,0.00,0.00
11175,MD Sambrani 20_11175,MD Sambrani 20_11175,MDSAMBRANI20,11175,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,4.18,Price to Stockist,485.19,485.19,500.47,750.00,485.19,485.19,15.00,INTRA 5% INTER 5% ID 7,,0.00,,0.00,0.00,Yes,INTRA 5% INTER 5% ID 7,No
11175,MD Sambrani 20_11175,MD Sambrani 20_11175,MDSAMBRANI20,11175,3307 41 00,GrandTotal:,,,,,1.00,,4.18,,485.19,485.19,500.47,750.00,485.19,485.19,15.00,,,0.00,,0.00,0.00
11200,MANGALDEEP 20THREEINONE_11200,MANGALDEEP 20THREEINONE_11200,MD203IN1,11200,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,2.08,Price to Stockist,359.33,359.33,383.79,500.00,0.00,359.33,10.00,,,0.00,,0.00,0.00,Yes,,No
11200,MANGALDEEP 20THREEINONE_11200,MANGALDEEP 20THREEINONE_11200,MD203IN1,11200,3307 41 00,GrandTotal:,,,,,1.00,,2.08,,359.33,359.33,383.79,500.00,0.00,359.33,10.00,,,0.00,,0.00,0.00
11204,Mangaldeep 20 3in1 (MT Offer)_11204,Mangaldeep 20 3in1 (MT Offer)_11204,MD203IN1,11204,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,3.69,Price to Stockist,359.38,359.38,387.42,500.00,0.00,359.38,10.00,,,0.00,,0.00,0.00,Yes,,No
11204,Mangaldeep 20 3in1 (MT Offer)_11204,Mangaldeep 20 3in1 (MT Offer)_11204,MD203IN1,11204,3307 41 00,GrandTotal:,,,,,1.00,,3.69,,359.38,359.38,387.42,500.00,0.00,359.38,10.00,,,0.00,,0.00,0.00
11205,MANGALDEEP 25 5 IN 1_,MANGALDEEP 25 5 IN 1_,MD255IN1,11205,3307 41 00,,ITD,AG,M_S,PAC,1.00,KG,0.00,Price to Stockist,289.84,289.84,307.12,310.08,0.00,289.84,10.00,,,0.00,,0.00,0.00,Yes,,No
11205,MANGALDEEP 25 5 IN 1_,MANGALDEEP 25 5 IN 1_,MD255IN1,11205,3307 41 00,GrandTotal:,,,,,1.00,,0.00,,289.84,289.84,307.12,310.08,0.00,289.84,10.00,,,0.00,,0.00,0.00
11209,Mangaldeep 25 5in1 (MT Offer)_11209,Mangaldeep 25 5in1 (MT Offer)_11209,MD255IN1,11209,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,2.95,Price to Stockist,287.63,287.63,310.07,400.00,0.00,287.63,10.00,,,0.00,,0.00,0.00,Yes,,No
11209,Mangaldeep 25 5in1 (MT Offer)_11209,Mangaldeep 25 5in1 (MT Offer)_11209,MD255IN1,11209,3307 41 00,GrandTotal:,,,,,1.00,,2.95,,287.63,287.63,310.07,400.00,0.00,287.63,10.00,,,0.00,,0.00,0.00
11210,MANGALDEEP 20SANDAL_,MANGALDEEP 20SANDAL_,MD20SAND,11210,3307 41 00,,ITD,AG,M_S,PAC,1.00,KG,0.00,Price to Stockist,359.33,359.33,387.37,387.98,0.00,359.33,10.00,,,0.00,,0.00,0.00,Yes,,No
11210,MANGALDEEP 20SANDAL_,MANGALDEEP 20SANDAL_,MD20SAND,11210,3307 41 00,GrandTotal:,,,,,1.00,,0.00,,359.33,359.33,387.37,387.98,0.00,359.33,10.00,,,0.00,,0.00,0.00
11214,Mangaldeep 20 Sandal (MT Offer)_11214,Mangaldeep 20 Sandal (MT Offer)_11214,MD20SAND,11214,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,3.69,Price to Stockist,359.38,359.38,387.42,500.00,0.00,359.38,10.00,,,0.00,,0.00,0.00,Yes,,No
11214,Mangaldeep 20 Sandal (MT Offer)_11214,Mangaldeep 20 Sandal (MT Offer)_11214,MD20SAND,11214,3307 41 00,GrandTotal:,,,,,1.00,,3.69,,359.38,359.38,387.42,500.00,0.00,359.38,10.00,,,0.00,,0.00,0.00
11215,Mangaldeep 18 Sandal_11215,Mangaldeep 18 Sandal_11215,MD20SAND,11215,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,2.57,Price to Stockist,412.92,412.92,440.95,555.56,0.00,412.92,10.00,,,0.00,,0.00,0.00,Yes,,No
11215,Mangaldeep 18 Sandal_11215,Mangaldeep 18 Sandal_11215,MD20SAND,11215,3307 41 00,GrandTotal:,,,,,1.00,,2.57,,412.92,412.92,440.95,555.56,0.00,412.92,10.00,,,0.00,,0.00,0.00
11218,Mangaldeep 15 Sandal (MT)_11218,Mangaldeep 15 Sandal (MT)_11218,MD20SAND,11218,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,3.29,Price to Stockist,500.52,500.52,529.12,666.67,521.15,500.52,10.00,,,0.00,,0.00,0.00,Yes,,No
11218,Mangaldeep 15 Sandal (MT)_11218,Mangaldeep 15 Sandal (MT)_11218,MD20SAND,11218,3307 41 00,GrandTotal:,,,,,1.00,,3.29,,500.52,500.52,529.12,666.67,521.15,500.52,10.00,,,0.00,,0.00,0.00
11220,MANGALDEEP 20BOUQUET_,MANGALDEEP 20BOUQUET_,MD20BOQ,11220,3307 41 00,,ITD,AG,M_S,PAC,1.00,KG,0.00,Price to Stockist,359.33,359.33,383.79,387.98,0.00,359.33,10.00,,,0.00,,0.00,0.00,Yes,,No
11220,MANGALDEEP 20BOUQUET_,MANGALDEEP 20BOUQUET_,MD20BOQ,11220,3307 41 00,GrandTotal:,,,,,1.00,,0.00,,359.33,359.33,383.79,387.98,0.00,359.33,10.00,,,0.00,,0.00,0.00
11224,Mangaldeep 20 Bouquet (MT Offer)_11224,Mangaldeep 20 Bouquet (MT Offer)_11224,MD20BOQ,11224,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,3.69,Price to Stockist,359.38,359.38,383.79,500.00,0.00,359.38,10.00,,,0.00,,0.00,0.00,Yes,,No
11224,Mangaldeep 20 Bouquet (MT Offer)_11224,Mangaldeep 20 Bouquet (MT Offer)_11224,MD20BOQ,11224,3307 41 00,GrandTotal:,,,,,1.00,,3.69,,359.38,359.38,383.79,500.00,0.00,359.38,10.00,,,0.00,,0.00,0.00
11225,Mangaldeep 18 Bouquet_11225,Mangaldeep 18 Bouquet_11225,MD20BOQ,11225,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,2.57,Price to Stockist,412.92,412.92,440.95,555.56,430.10,412.92,10.00,,,0.00,,0.00,0.00,Yes,,No
11225,Mangaldeep 18 Bouquet_11225,Mangaldeep 18 Bouquet_11225,MD20BOQ,11225,3307 41 00,GrandTotal:,,,,,1.00,,2.57,,412.92,412.92,440.95,555.56,430.10,412.92,10.00,,,0.00,,0.00,0.00
11228,Mangaldeep 15 Bouquet (MT)_11228,Mangaldeep 15 Bouquet (MT)_11228,MD20BOQ,11228,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,3.29,Price to Stockist,500.52,500.52,529.12,666.67,521.15,500.52,10.00,,,0.00,,0.00,0.00,Yes,,No
11228,Mangaldeep 15 Bouquet (MT)_11228,Mangaldeep 15 Bouquet (MT)_11228,MD20BOQ,11228,3307 41 00,GrandTotal:,,,,,1.00,,3.29,,500.52,500.52,529.12,666.67,521.15,500.52,10.00,,,0.00,,0.00,0.00
11236,Mangaldeep 18 3in1_11236,Mangaldeep 18 3in1_11236,MD203IN1,11236,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,2.64,Price to Stockist,412.92,412.92,445.44,555.56,430.10,412.92,10.00,,,0.00,,0.00,0.00,Yes,,No
11236,Mangaldeep 18 3in1_11236,Mangaldeep 18 3in1_11236,MD203IN1,11236,3307 41 00,GrandTotal:,,,,,1.00,,2.64,,412.92,412.92,445.44,555.56,430.10,412.92,10.00,,,0.00,,0.00,0.00
11237,Mangaldeep 18 3in1 (MT)_11237,Mangaldeep 18 3in1 (MT)_11237,MD203IN1,11237,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,3.23,Price to Stockist,412.92,412.92,440.95,555.56,430.10,412.92,10.00,,,0.00,,0.00,0.00,Yes,,No
11237,Mangaldeep 18 3in1 (MT)_11237,Mangaldeep 18 3in1 (MT)_11237,MD203IN1,11237,3307 41 00,GrandTotal:,,,,,1.00,,3.23,,412.92,412.92,440.95,555.56,430.10,412.92,10.00,,,0.00,,0.00,0.00
11238,Mangaldeep 15 3in1 (MT)_11238,Mangaldeep 15 3in1 (MT)_11238,MD203IN1,11238,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,3.70,Price to Stockist,500.52,500.52,529.12,666.67,521.15,500.52,10.00,,,0.00,,0.00,0.00,Yes,,No
11238,Mangaldeep 15 3in1 (MT)_11238,Mangaldeep 15 3in1 (MT)_11238,MD203IN1,11238,3307 41 00,GrandTotal:,,,,,1.00,,3.70,,500.52,500.52,529.12,666.67,521.15,500.52,10.00,,,0.00,,0.00,0.00
11239,Mangaldeep 20 Yantra (MT Offer)_11239,Mangaldeep 20 Yantra (MT Offer)_11239,MD20YANTRA,11239,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,3.38,Price to Stockist,359.38,374.35,0.00,500.00,0.00,374.35,10.00,,,0.00,,0.00,0.00,Yes,,No
11239,Mangaldeep 20 Yantra (MT Offer)_11239,Mangaldeep 20 Yantra (MT Offer)_11239,MD20YANTRA,11239,3307 41 00,GrandTotal:,,,,,1.00,,3.38,,359.38,374.35,0.00,500.00,0.00,374.35,10.00,,,0.00,,0.00,0.00
11240,MANGALDEEP 20 YANTRA_,MANGALDEEP 20 YANTRA_,MD20YANTRA,11240,3307 41 00,,ITD,AG,M_S,PAC,1.00,KG,0.00,Price to Stockist,104.46,374.35,387.98,387.98,0.00,374.35,10.00,,,0.00,,0.00,0.00,Yes,,No
11240,MANGALDEEP 20 YANTRA_,MANGALDEEP 20 YANTRA_,MD20YANTRA,11240,3307 41 00,GrandTotal:,,,,,1.00,,0.00,,104.46,374.35,387.98,387.98,0.00,374.35,10.00,,,0.00,,0.00,0.00
11254,MD Rs 20 Pushpanjali_11254,MD Rs 20 Pushpanjali_11254,MD20PUSHPANJALI,11254,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,2.22,Price to Stockist,549.36,549.36,566.66,714.29,549.36,549.36,20.00,INTRA 5% INTER 5% ID 7,,0.00,,0.00,0.00,Yes,INTRA 5% INTER 5% ID 7,No
11254,MD Rs 20 Pushpanjali_11254,MD Rs 20 Pushpanjali_11254,MD20PUSHPANJALI,11254,3307 41 00,GrandTotal:,,,,,1.00,,2.22,,549.36,549.36,566.66,714.29,549.36,549.36,20.00,,,0.00,,0.00,0.00
11256,MD Rs 50 Pushpanjali_11256,MD Rs 50 Pushpanjali_11256,MD50PUSHPANJALI,11256,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,1.77,Price to Stockist,480.69,480.69,495.83,625.00,480.69,480.69,50.00,INTRA 5% INTER 5% ID 7,,0.00,,0.00,0.00,Yes,INTRA 5% INTER 5% ID 7,No
11256,MD Rs 50 Pushpanjali_11256,MD Rs 50 Pushpanjali_11256,MD50PUSHPANJALI,11256,3307 41 00,GrandTotal:,,,,,1.00,,1.77,,480.69,480.69,495.83,625.00,480.69,480.69,50.00,,,0.00,,0.00,0.00
11263,MD 14 Treya-New pack with outer_11263,MD 14 Treya-New pack with outer_11263,MD14TREYA,11263,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,2.43,Price to Stockist,549.36,549.36,566.66,714.29,549.36,549.36,10.00,INTRA 5% INTER 5% ID 7,,0.00,,0.00,0.00,Yes,INTRA 5% INTER 5% ID 7,No
11263,MD 14 Treya-New pack with outer_11263,MD 14 Treya-New pack with outer_11263,MD14TREYA,11263,3307 41 00,GrandTotal:,,,,,1.00,,2.43,,549.36,549.36,566.66,714.29,549.36,549.36,10.00,,,0.00,,0.00,0.00
11378,MD 12 RoseChandan Rs10 PolyOuter_11378,MD 12 RoseChandan Rs10 PolyOuter_11378,MD10ROSECHANDAN,11378,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,2.58,Price to Stockist,641.18,641.18,661.38,833.33,641.18,641.18,10.00,INTRA 5% INTER 5% ID 7,,0.00,,0.00,0.00,Yes,INTRA 5% INTER 5% ID 7,No
11378,MD 12 RoseChandan Rs10 PolyOuter_11378,MD 12 RoseChandan Rs10 PolyOuter_11378,MD10ROSECHANDAN,11378,3307 41 00,GrandTotal:,,,,,1.00,,2.58,,641.18,641.18,661.38,833.33,641.18,641.18,10.00,,,0.00,,0.00,0.00
11407,Mangaldeep 14 3IN1 (MT)_11407,Mangaldeep 14 3IN1 (MT)_11407,MD203IN1,11407,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,2.84,Price to Stockist,549.36,549.36,566.66,714.29,549.36,549.36,10.00,INTRA 5% INTER 5% ID 7,,0.00,,0.00,0.00,Yes,INTRA 5% INTER 5% ID 7,No
11407,Mangaldeep 14 3IN1 (MT)_11407,Mangaldeep 14 3IN1 (MT)_11407,MD203IN1,11407,3307 41 00,GrandTotal:,,,,,1.00,,2.84,,549.36,549.36,566.66,714.29,549.36,549.36,10.00,,,0.00,,0.00,0.00
11410,Mangaldeep 14 Sandal (MT)_11410,Mangaldeep 14 Sandal (MT)_11410,MD20SAND,11410,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,2.47,Price to Stockist,549.36,549.36,566.66,714.29,549.36,549.36,10.00,INTRA 5% INTER 5% ID 7,,0.00,,0.00,0.00,Yes,INTRA 5% INTER 5% ID 7,No
11410,Mangaldeep 14 Sandal (MT)_11410,Mangaldeep 14 Sandal (MT)_11410,MD20SAND,11410,3307 41 00,GrandTotal:,,,,,1.00,,2.47,,549.36,549.36,566.66,714.29,549.36,549.36,10.00,,,0.00,,0.00,0.00
11424,MD 20 Temple Gold_11424,MD 20 Temple Gold_11424,MD 18 TEMPLE GOLD,11424,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,2.60,Price to Stockist,865.59,865.59,892.86,1250.00,865.59,865.59,25.00,INTRA 5% INTER 5% ID 7,,0.00,,0.00,0.00,Yes,INTRA 5% INTER 5% ID 7,Yes
11424,MD 20 Temple Gold_11424,MD 20 Temple Gold_11424,MD 18 TEMPLE GOLD,11424,3307 41 00,GrandTotal:,,,,,1.00,,2.60,,865.59,865.59,892.86,1250.00,865.59,865.59,25.00,,,0.00,,0.00,0.00
11433,Mangaldeep 14 Rose (MB)_11433,Mangaldeep 14 Rose (MB)_11433,MD 20 ROSE,11433,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,2.75,Price to Stockist,549.36,549.36,566.66,714.29,549.36,549.36,10.00,INTRA 5% INTER 5% ID 7,,0.00,,0.00,0.00,Yes,INTRA 5% INTER 5% ID 7,No
11433,Mangaldeep 14 Rose (MB)_11433,Mangaldeep 14 Rose (MB)_11433,MD 20 ROSE,11433,3307 41 00,GrandTotal:,,,,,1.00,,2.75,,549.36,549.36,566.66,714.29,549.36,549.36,10.00,,,0.00,,0.00,0.00
11486,MD All in One ANANTH With Free AG_11486,MD All in One ANANTH With Free AG_11486,MDALLINONEANANTH,11486,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,2.72,Price to Stockist,411.98,411.98,424.96,742.57,411.98,411.98,150.00,INTRA 5% INTER 5% ID 7,,0.00,,0.00,0.00,Yes,INTRA 5% INTER 5% ID 7,No
11486,MD All in One ANANTH With Free AG_11486,MD All in One ANANTH With Free AG_11486,MDALLINONEANANTH,11486,3307 41 00,GrandTotal:,,,,,1.00,,2.72,,411.98,411.98,424.96,742.57,411.98,411.98,150.00,,,0.00,,0.00,0.00
11540,Mangaldeep 12 Sandal_11540,Mangaldeep 12 Sandal_11540,MD20SAND,11540,3307 41 00,,ITD,AG,M_S,M_S,1.00,KG,2.58,Price to Stockist,641.18,641.18,661.38,833.33,641.18,641.18,10.00,INTRA 5% INTER 5% ID 7,,0.00,,0.00,0.00,Yes,INTRA 5% INTER 5% ID 7,No
