THOOMPUMKAL TRADERS
PUTHENCAVU P O             CHENGANNUR 689123 ALAPPUZHA DIST.
Stock & Sales - Item
Manufacturer:,All Manufacturers
Item Code:,All Item Code
Units:,Base UOM
From Date:,01/01/2024
To Date:,01/02/2024
Item Code,Item Name,Category Name,Sales UOM,Total Opening Quantity,Saleable Opening Quantity,Free Opening Quantity,Damage Opening Quantity,(rs.) Opening Value,Purchase,Free Purchase,Total Sales Return,Sales Return Saleable,Sales Return Damages,Total Issues,Saleable Issues,Free Issues,Purchase Return,Adjustments,Stock Transfer Out,Stock Transfer In,Stock Destruction,Total On Hand Qty,On Hand Saleable Qty,On Hand Free Qty,On Hand Damage Qty,(rs.) On Hand Value,Opening Date,Total Opening Quantity,Saleable Opening Quantity,Free Opening Quantity,Damage Opening Quantity,(rs.) Opening Value,Purchase,Free Purchase,Total Sales Return,Sales Return Saleable,Sales Return Damages,Issues,Saleable Issues,Free Issues,Purchase Return,Adjustments,Stock Transfer Out,Stock Transfer In,Stock Destruction,On Hand Qty,On Hand Saleable Qty,On Hand Free Qty,On Hand Damage Qty,(rs.) On Hand Value
1744,GFFT Blue Fresh Mint 10BE-NS_1744,GFFTBLUEFRSHMINT10,M_S,4.71,4.71,0.00,0.00,21551.52,16.00,0.00,0.00,0.00,0.00,17.70,17.70,0.00,0.00,0.00,0.00,0.00,0.00,3.01,3.01,0.00,0.00,13805.70,23/01/2024,2.51,2.51,0.00,0.00,11512.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.51,2.51,0.00,0.00,11512.38
1744,GFFT Blue Fresh Mint 10BE-NS_1744,GFFTBLUEFRSHMINT10,M_S,4.71,4.71,0.00,0.00,21551.52,16.00,0.00,0.00,0.00,0.00,17.70,17.70,0.00,0.00,0.00,0.00,0.00,0.00,3.01,3.01,0.00,0.00,13805.70,24/01/2024,2.51,2.51,0.00,0.00,11512.38,3.50,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,5.51,5.51,0.00,0.00,25272.33
1744,GFFT Blue Fresh Mint 10BE-NS_1744,GFFTBLUEFRSHMINT10,M_S,4.71,4.71,0.00,0.00,21551.52,16.00,0.00,0.00,0.00,0.00,17.70,17.70,0.00,0.00,0.00,0.00,0.00,0.00,3.01,3.01,0.00,0.00,13805.70,25/01/2024,5.51,5.51,0.00,0.00,25272.33,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,4.51,4.51,0.00,0.00,20685.68
1744,GFFT Blue Fresh Mint 10BE-NS_1744,GFFTBLUEFRSHMINT10,M_S,4.71,4.71,0.00,0.00,21551.52,16.00,0.00,0.00,0.00,0.00,17.70,17.70,0.00,0.00,0.00,0.00,0.00,0.00,3.01,3.01,0.00,0.00,13805.70,26/01/2024,4.51,4.51,0.00,0.00,20685.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.51,4.51,0.00,0.00,20685.68
1744,GFFT Blue Fresh Mint 10BE-NS_1744,GFFTBLUEFRSHMINT10,M_S,4.71,4.71,0.00,0.00,21551.52,16.00,0.00,0.00,0.00,0.00,17.70,17.70,0.00,0.00,0.00,0.00,0.00,0.00,3.01,3.01,0.00,0.00,13805.70,27/01/2024,4.51,4.51,0.00,0.00,20685.68,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.51,3.51,0.00,0.00,16099.03
1744,GFFT Blue Fresh Mint 10BE-NS_1744,GFFTBLUEFRSHMINT10,M_S,4.71,4.71,0.00,0.00,21551.52,16.00,0.00,0.00,0.00,0.00,17.70,17.70,0.00,0.00,0.00,0.00,0.00,0.00,3.01,3.01,0.00,0.00,13805.70,28/01/2024,3.51,3.51,0.00,0.00,16099.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.51,3.51,0.00,0.00,16099.03
1744,GFFT Blue Fresh Mint 10BE-NS_1744,GFFTBLUEFRSHMINT10,M_S,4.71,4.71,0.00,0.00,21551.52,16.00,0.00,0.00,0.00,0.00,17.70,17.70,0.00,0.00,0.00,0.00,0.00,0.00,3.01,3.01,0.00,0.00,13805.70,29/01/2024,3.51,3.51,0.00,0.00,16099.03,0.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.51,0.00,0.00,2339.08
1744,GFFT Blue Fresh Mint 10BE-NS_1744,GFFTBLUEFRSHMINT10,M_S,4.71,4.71,0.00,0.00,21551.52,16.00,0.00,0.00,0.00,0.00,17.70,17.70,0.00,0.00,0.00,0.00,0.00,0.00,3.01,3.01,0.00,0.00,13805.70,30/01/2024,0.51,0.51,0.00,0.00,2339.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.51,0.00,0.00,2339.08
1744,GFFT Blue Fresh Mint 10BE-NS_1744,GFFTBLUEFRSHMINT10,M_S,4.71,4.71,0.00,0.00,21551.52,16.00,0.00,0.00,0.00,0.00,17.70,17.70,0.00,0.00,0.00,0.00,0.00,0.00,3.01,3.01,0.00,0.00,13805.70,31/01/2024,0.51,0.51,0.00,0.00,2339.08,3.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,3.01,3.01,0.00,0.00,13805.70
1744,GFFT Blue Fresh Mint 10BE-NS_1744,GFFTBLUEFRSHMINT10,M_S,4.71,4.71,0.00,0.00,21551.52,16.00,0.00,0.00,0.00,0.00,17.70,17.70,0.00,0.00,0.00,0.00,0.00,0.00,3.01,3.01,0.00,0.00,13805.70,01/02/2024,3.01,3.01,0.00,0.00,13805.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.01,3.01,0.00,0.00,13805.70
1744,GFFT Blue Fresh Mint 10BE-NS_1744,GFFTBLUEFRSHMINT10,M_S,4.71,4.71,0.00,0.00,21551.52,16.00,0.00,0.00,0.00,0.00,17.70,17.70,0.00,0.00,0.00,0.00,0.00,0.00,3.01,3.01,0.00,0.00,13805.70,GrandTotal:,109.72,109.72,0.00,0.00,503003.00,16.00,0.00,0.00,0.00,0.00,17.70,17.70,0.00,0.00,0.00,0.00,0.00,0.00,108.02,108.02,0.00,0.00,495257.18
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,01/01/2024,3.00,2.00,0.00,1.00,9908.54,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,2.90,1.90,0.00,1.00,9577.75
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,02/01/2024,2.90,1.90,0.00,1.00,9577.75,0.20,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,2.85,1.85,0.00,1.00,9412.35
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,03/01/2024,2.85,1.85,0.00,1.00,9412.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.85,1.85,0.00,1.00,9412.35
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,04/01/2024,2.85,1.85,0.00,1.00,9412.35,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,2.80,1.80,0.00,1.00,9246.96
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,05/01/2024,2.80,1.80,0.00,1.00,9246.96,1.20,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,3.90,2.90,0.00,1.00,12899.40
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,06/01/2024,3.90,2.90,0.00,1.00,12899.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.90,2.90,0.00,1.00,12899.40
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,07/01/2024,3.90,2.90,0.00,1.00,12899.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.90,2.90,0.00,1.00,12899.40
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,08/01/2024,3.90,2.90,0.00,1.00,12899.40,0.60,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,4.30,3.30,0.00,1.00,14229.44
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,09/01/2024,4.30,3.30,0.00,1.00,14229.44,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.00,4.15,3.15,0.00,1.00,13733.26
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,10/01/2024,4.15,3.15,0.00,1.00,13733.26,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,4.05,3.05,0.00,1.00,13402.47
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,11/01/2024,4.05,3.05,0.00,1.00,13402.47,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,4.05,3.05,0.00,1.00,13402.47
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,12/01/2024,4.05,3.05,0.00,1.00,13402.47,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,3.45,2.45,0.00,1.00,11417.73
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,13/01/2024,3.45,2.45,0.00,1.00,11417.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.45,2.45,0.00,1.00,11417.73
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,14/01/2024,3.45,2.45,0.00,1.00,11417.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.45,2.45,0.00,1.00,11417.73
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,15/01/2024,3.45,2.45,0.00,1.00,11417.73,0.80,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.00,4.10,3.10,0.00,1.00,13577.04
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,16/01/2024,4.10,3.10,0.00,1.00,13577.04,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,0.00,1.00,13246.25
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,17/01/2024,4.00,3.00,0.00,1.00,13246.25,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,3.95,2.95,0.00,1.00,13080.85
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,18/01/2024,3.95,2.95,0.00,1.00,13080.85,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,3.35,0.00,1.00,14408.60
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,19/01/2024,4.35,3.35,0.00,1.00,14408.60,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,4.30,3.30,0.00,1.00,14243.20
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,20/01/2024,4.30,3.30,0.00,1.00,14243.20,0.20,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.00,4.35,3.35,0.00,1.00,14410.89
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,21/01/2024,4.35,3.35,0.00,1.00,14410.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,3.35,0.00,1.00,14410.89
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,22/01/2024,4.35,3.35,0.00,1.00,14410.89,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,4.25,3.25,0.00,1.00,14080.10
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,23/01/2024,4.25,3.25,0.00,1.00,14080.10,0.00,0.00,0.00,0.00,0.00,0.30,0.30,0.00,0.00,0.00,0.00,0.00,0.00,3.95,2.95,0.00,1.00,13084.87
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,24/01/2024,3.95,2.95,0.00,1.00,13084.87,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.15,3.15,0.00,1.00,13748.74
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,25/01/2024,4.15,3.15,0.00,1.00,13748.74,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,4.10,3.10,0.00,1.00,13582.77
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,26/01/2024,4.10,3.10,0.00,1.00,13582.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.10,3.10,0.00,1.00,13582.77
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,27/01/2024,4.10,3.10,0.00,1.00,13582.77,0.00,0.00,0.00,0.00,0.00,0.45,0.45,0.00,0.00,0.00,0.00,0.00,0.00,3.65,2.65,0.00,1.00,12089.06
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,28/01/2024,3.65,2.65,0.00,1.00,12089.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.65,2.65,0.00,1.00,12089.06
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,29/01/2024,3.65,2.65,0.00,1.00,12089.06,0.00,0.00,0.00,0.00,0.00,0.30,0.30,0.00,0.00,0.00,0.00,0.00,0.00,3.35,2.35,0.00,1.00,11093.25
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,30/01/2024,3.35,2.35,0.00,1.00,11093.25,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,3.15,2.15,0.00,1.00,10429.38
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,31/01/2024,3.15,2.15,0.00,1.00,10429.38,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,01/02/2024,3.55,2.55,0.00,1.00,11757.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12
3331,GF Neo SMART FT10BE-Var S_3331,GFNEOSMARTFT10,M_S,3.00,2.00,0.00,1.00,9908.54,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.55,2.55,0.00,1.00,11757.12,GrandTotal:,120.30,88.30,0.00,32.00,398191.82,4.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,120.85,88.85,0.00,32.00,400040.40
12706,MDRs12Scent Mystic Amber Non Promo_12706,MD10SCENTMSTCAMBER,KG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,01/01/2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12706,MDRs12Scent Mystic Amber Non Promo_12706,MD10SCENTMSTCAMBER,KG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,02/01/2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12706,MDRs12Scent Mystic Amber Non Promo_12706,MD10SCENTMSTCAMBER,KG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03/01/2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12706,MDRs12Scent Mystic Amber Non Promo_12706,MD10SCENTMSTCAMBER,KG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,04/01/2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12706,MDRs12Scent Mystic Amber Non Promo_12706,MD10SCENTMSTCAMBER,KG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,05/01/2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12706,MDRs12Scent Mystic Amber Non Promo_12706,MD10SCENTMSTCAMBER,KG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,06/01/2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12706,MDRs12Scent Mystic Amber Non Promo_12706,MD10SCENTMSTCAMBER,KG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,07/01/2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12706,MDRs12Scent Mystic Amber Non Promo_12706,MD10SCENTMSTCAMBER,KG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,08/01/2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12706,MDRs12Scent Mystic Amber Non Promo_12706,MD10SCENTMSTCAMBER,KG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,09/01/2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12706,MDRs12Scent Mystic Amber Non Promo_12706,MD10SCENTMSTCAMBER,KG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10/01/2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12706,MDRs12Scent Mystic Amber Non Promo_12706,MD10SCENTMSTCAMBER,KG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11/01/2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12706,MDRs12Scent Mystic Amber Non Promo_12706,MD10SCENTMSTCAMBER,KG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12/01/2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
